longitude,latitude
-122.31,37.6
-122.31,37.58
-122.31,37.57
-122.33,37.58
-122.32,37.57
-122.32,37.57
-122.32,37.57
-122.31,37.57
-122.32,37.56
-122.33,37.57
-122.32,37.56
-122.33,37.56
-122.32,37.56
-122.32,37.56
-122.33,37.56
-122.32,37.55
-122.33,37.55
-122.34,37.55
-122.31,37.56
-122.31,37.55
-122.32,37.55
-122.32,37.55
-122.33,37.55
-122.32,37.54
-122.34,37.53
-122.33,37.53
-122.35,37.53
-122.34,37.52
-122.33,37.53
-122.32,37.52
-122.3,37.53
-122.3,37.53
-122.3,37.53
-122.31,37.52
-122.31,37.53
-122.3,37.54
-122.3,37.53
-122.29,37.53
-122.31,37.54
-122.31,37.54
-122.31,37.53
-122.32,37.53
-122.31,37.55
-122.31,37.54
-122.31,37.54
-122.31,37.54
-122.3,37.55
-122.31,37.55
-122.31,37.56
-122.31,37.56
-122.31,37.56
-122.31,37.56
-122.31,37.57
-122.31,37.57
-122.3,37.57
-122.3,37.56
-122.3,37.57
-122.29,37.56
-122.3,37.56
-122.29,37.56
-122.3,37.56
-122.29,37.56
-122.26,37.55
-122.26,37.55
-122.27,37.55
-122.26,37.54
-122.27,37.55
-122.28,37.55
-122.27,37.56
-122.27,37.56
-122.26,37.54
-122.26,37.54
-122.26,37.54
-122.27,37.54
-122.27,37.54
-122.27,37.54
-122.26,37.56
-122.26,37.57
-122.25,37.56
-122.29,37.55
-122.28,37.54
-122.29,37.54
-122.28,37.54
-122.29,37.54
-122.29,37.54
-122.29,37.53
-122.28,37.53
-122.28,37.53
-122.27,37.53
-122.28,37.53
-122.29,37.52
-122.28,37.52
-122.28,37.52
-122.28,37.52
-122.29,37.52
-122.3,37.52
-122.3,37.51
-122.3,37.52
-122.31,37.52
-122.32,37.52
-122.31,37.5
-122.27,37.52
-122.27,37.51
-122.29,37.51
-122.26,37.52
-122.26,37.51
-122.25,37.51
-122.25,37.5
-122.27,37.51
-122.26,37.51
-122.26,37.5
-122.26,37.5
-122.25,37.5
-122.25,37.49
-122.25,37.49
-122.25,37.49
-122.26,37.5
-122.28,37.51
-122.28,37.5
-122.28,37.49
-122.28,37.49
-122.27,37.48
-122.26,37.48
-122.29,37.48
-122.27,37.47
-122.26,37.46
-122.28,37.47
-122.24,37.47
-122.25,37.48
-122.24,37.47
-122.25,37.47
-122.25,37.47
-122.25,37.48
-122.24,37.48
-122.24,37.48
-122.24,37.48
-122.24,37.49
-122.24,37.49
-122.21,37.48
-122.23,37.49
-122.21,37.49
-122.22,37.48
-122.22,37.48
-122.24,37.49
-122.24,37.55
-122.25,37.53
-122.26,37.53
-122.25,37.52
-122.21,37.52
-122.19,37.48
-122.21,37.48
-122.21,37.48
-122.2,37.48
-122.2,37.48
-122.2,37.48
-122.19,37.48
-122.19,37.48
-122.19,37.47
-122.2,37.47
-122.2,37.47
-122.2,37.47
-122.21,37.47
-122.21,37.47
-122.21,37.47
-122.22,37.47
-122.22,37.47
-122.22,37.47
-122.23,37.48
-122.23,37.47
-122.23,37.48
-122.24,37.47
-122.24,37.47
-122.23,37.46
-122.23,37.46
-122.25,37.46
-122.24,37.46
-122.26,37.45
-122.23,37.46
-122.22,37.46
-122.23,37.45
-122.23,37.45
-122.22,37.46
-122.2,37.46
-122.2,37.44
-122.22,37.44
-122.21,37.46
-122.21,37.46
-122.18,37.46
-122.2,37.47
-122.18,37.47
-122.16,37.47
-122.17,37.48
-122.16,37.47
-122.16,37.48
-122.14,37.5
-122.14,37.48
-122.14,37.47
-122.12,37.48
-122.13,37.47
-122.13,37.46
-122.13,37.46
-122.12,37.45
-122.13,37.46
-122.13,37.47
-122.14,37.47
-122.15,37.47
-122.15,37.47
-122.15,37.46
-122.14,37.46
-122.15,37.47
-122.15,37.46
-122.16,37.46
-122.16,37.45
-122.16,37.46
-122.17,37.46
-122.19,37.46
-122.17,37.45
-122.17,37.45
-122.18,37.45
-122.18,37.45
-122.19,37.45
-122.18,37.44
-122.19,37.44
-122.19,37.44
-122.2,37.43
-122.21,37.44
-122.2,37.43
-122.19,37.43
-122.2,37.43
-122.21,37.43
-122.21,37.43
-122.23,37.42
-122.19,37.42
-122.21,37.43
-122.21,37.42
-122.2,37.4
-122.2,37.4
-122.21,37.38
-122.2,37.35
-122.21,37.37
-122.22,37.37
-122.22,37.36
-122.22,37.4
-122.25,37.45
-122.27,37.45
-122.24,37.43
-122.27,37.43
-122.25,37.39
-122.26,37.38
-122.29,37.41
-122.46,37.51
-122.47,37.5
-122.47,37.5
-122.48,37.51
-122.47,37.51
-122.44,37.52
-122.53,37.5
-122.49,37.54
-122.51,37.53
-122.5,37.51
-122.49,37.5
-122.43,37.43
-122.34,37.46
-122.38,37.34
-122.33,37.39
-122.27,37.32
-122.27,37.24
-122.38,37.18
-119.77,34.44
-119.78,34.45
-119.79,34.45
-119.75,34.45
-119.75,34.44
-119.76,34.44
-119.75,34.45
-119.78,34.48
-119.75,34.5
-119.78,34.45
-119.73,34.44
-119.73,34.43
-119.74,34.44
-119.72,34.43
-119.72,34.43
-119.72,34.43
-119.72,34.43
-119.72,34.43
-119.71,34.43
-119.71,34.42
-119.71,34.43
-119.72,34.44
-119.71,34.44
-119.7,34.43
-119.71,34.43
-119.7,34.43
-119.7,34.43
-119.7,34.47
-119.72,34.47
-119.71,34.45
-119.71,34.44
-119.72,34.44
-119.72,34.44
-119.73,34.44
-119.73,34.45
-119.74,34.44
-119.74,34.45
-119.69,34.44
-119.69,34.43
-119.7,34.43
-119.69,34.43
-119.69,34.43
-119.68,34.44
-119.67,34.47
-119.66,34.44
-119.66,34.43
-119.67,34.44
-119.69,34.43
-119.68,34.43
-119.68,34.43
-119.67,34.38
-119.68,34.42
-119.67,34.43
-119.67,34.42
-119.67,34.42
-119.7,34.43
-119.7,34.42
-119.7,34.42
-119.69,34.42
-119.69,34.42
-119.71,34.42
-119.71,34.42
-119.71,34.42
-119.71,34.42
-119.7,34.42
-119.7,34.41
-119.72,34.42
-119.72,34.42
-119.72,34.42
-119.72,34.42
-119.71,34.42
-119.71,34.42
-119.71,34.41
-119.73,34.35
-119.71,34.36
-119.7,34.36
-119.71,34.4
-119.7,34.4
-119.72,34.41
-119.71,34.4
-119.71,34.41
-119.7,34.41
-119.7,34.41
-119.69,34.38
-119.69,34.41
-119.75,34.43
-119.74,34.43
-119.75,34.4
-119.73,34.43
-119.73,34.42
-119.73,34.42
-119.72,34.41
-119.74,34.41
-119.73,34.41
-119.72,34.41
-119.74,34.35
-119.74,34.38
-119.63,34.42
-119.64,34.43
-119.63,34.4
-119.64,34.43
-119.61,34.45
-119.63,34.44
-119.61,34.43
-119.53,34.41
-119.52,34.41
-119.51,34.4
-119.51,34.4
-119.52,34.39
-119.51,34.39
-119.52,34.4
-119.53,34.38
-119.53,34.4
-119.51,34.46
-119.55,34.38
-119.57,34.38
-119.59,34.43
-119.59,34.39
-119.5,34.35
-119.49,34.39
-119.72,34.77
-120.18,34.75
-120.27,34.72
-120.18,34.62
-120.2,34.63
-120.2,34.61
-120.13,34.63
-120.12,34.6
-120.14,34.6
-120.16,34.61
-120.14,34.59
-120.14,34.59
-120.04,34.72
-120.11,34.66
-120.08,34.64
-120.08,34.62
-120.09,34.62
-120.11,34.62
-120.09,34.61
-120.08,34.59
-120.01,34.54
-120.44,34.91
-120.45,34.91
-120.48,34.9
-120.45,34.88
-120.44,34.88
-120.45,34.87
-120.44,34.87
-120.45,34.86
-120.4,34.86
-120.4,34.85
-120.41,34.86
-120.43,34.86
-120.43,34.86
-120.37,34.9
-120.33,34.87
-120.42,34.91
-120.43,34.9
-120.43,34.9
-120.41,34.88
-120.42,34.89
-120.43,34.89
-120.43,34.89
-120.43,34.88
-120.42,34.87
-120.43,34.87
-120.43,34.87
-120.41,34.88
-120.4,34.87
-120.41,34.87
-120.41,34.87
-120.42,34.95
-120.42,34.95
-120.43,34.95
-120.43,34.95
-120.42,34.94
-120.43,34.93
-120.43,34.93
-120.43,34.98
-120.43,34.97
-120.42,34.96
-120.43,34.96
-120.43,34.96
-120.42,34.96
-120.42,34.96
-120.43,34.96
-120.42,34.97
-120.41,34.96
-120.42,34.96
-120.38,34.96
-120.41,34.96
-120.41,34.96
-120.4,34.95
-120.47,34.98
-120.44,34.97
-120.44,34.97
-120.45,34.97
-120.45,34.97
-120.44,34.96
-120.44,34.96
-120.45,34.96
-120.45,34.96
-120.44,34.96
-120.44,34.96
-120.45,34.96
-120.45,34.95
-120.44,34.94
-120.47,34.94
-120.44,34.93
-120.44,34.93
-120.44,34.95
-120.45,34.95
-120.44,34.94
-120.45,34.95
-120.45,34.94
-120.45,34.94
-120.54,34.97
-120.57,34.96
-120.57,34.96
-120.64,34.97
-120.6,34.91
-120.59,34.7
-120.48,34.7
-120.46,34.64
-120.46,34.65
-120.46,34.64
-120.47,34.64
-120.47,34.65
-120.46,34.64
-120.44,34.64
-120.45,34.64
-120.45,34.64
-120.45,34.64
-120.46,34.65
-120.46,34.65
-120.47,34.65
-120.47,34.65
-120.45,34.65
-120.44,34.65
-120.45,34.65
-120.45,34.65
-120.45,34.65
-120.46,34.63
-120.46,34.64
-120.47,34.64
-120.45,34.64
-120.45,34.64
-120.45,34.63
-120.44,34.66
-120.45,34.66
-120.46,34.66
-120.47,34.66
-120.39,34.52
-120.48,34.66
-120.48,34.65
-120.45,34.63
-120.47,34.63
-120.46,34.74
-120.45,34.71
-120.46,34.71
-120.47,34.7
-120.47,34.71
-120.37,34.69
-120.43,34.7
-120.43,34.69
-120.44,34.68
-119.86,34.42
-119.88,34.4
-119.85,34.4
-119.88,34.43
-119.88,34.43
-119.88,34.43
-119.88,34.42
-119.91,34.4
-119.83,34.45
-119.84,34.44
-119.84,34.45
-119.85,34.44
-119.81,34.47
-119.81,34.46
-119.85,34.48
-119.88,34.44
-119.89,34.44
-119.89,34.44
-119.92,34.44
-120.05,34.47
-119.86,34.38
-119.86,34.41
-119.86,34.38
-119.81,34.45
-119.81,34.44
-119.82,34.45
-119.83,34.44
-119.82,34.44
-119.81,34.44
-119.82,34.43
-119.82,34.44
-119.82,34.44
-119.83,34.44
-119.83,34.43
-119.77,34.43
-119.77,34.43
-119.79,34.4
-119.8,34.44
-119.8,34.43
-119.8,34.43
-119.79,34.44
-119.78,34.44
-119.79,34.43
-121.9,37.36
-121.89,37.36
-121.88,37.36
-121.89,37.35
-121.9,37.36
-121.9,37.35
-121.9,37.35
-121.9,37.34
-121.9,37.34
-121.92,37.34
-121.92,37.34
-121.92,37.34
-121.92,37.33
-121.92,37.33
-121.93,37.33
-121.93,37.33
-121.94,37.33
-121.91,37.34
-121.91,37.33
-121.91,37.33
-121.92,37.33
-121.9,37.33
-121.91,37.33
-121.89,37.33
-121.9,37.33
-121.9,37.33
-121.88,37.34
-121.89,37.33
-121.88,37.33
-121.89,37.35
-121.89,37.34
-121.89,37.34
-121.89,37.34
-121.88,37.34
-121.88,37.36
-121.88,37.35
-121.89,37.35
-121.89,37.35
-121.89,37.35
-121.88,37.35
-121.87,37.35
-121.88,37.34
-121.88,37.35
-121.87,37.34
-121.87,37.34
-121.87,37.34
-121.88,37.34
-121.87,37.35
-121.86,37.35
-121.87,37.35
-121.86,37.34
-121.86,37.34
-121.88,37.33
-121.88,37.33
-121.87,37.33
-121.88,37.33
-121.89,37.33
-121.89,37.32
-121.88,37.32
-121.88,37.32
-121.89,37.32
-121.89,37.32
-121.89,37.31
-121.9,37.31
-121.9,37.32
-121.91,37.32
-121.91,37.31
-121.93,37.32
-121.94,37.33
-121.94,37.32
-121.93,37.32
-121.92,37.32
-121.92,37.32
-121.92,37.32
-121.93,37.32
-121.94,37.31
-121.94,37.31
-121.94,37.3
-121.93,37.3
-121.93,37.31
-121.92,37.31
-121.92,37.31
-121.93,37.3
-121.93,37.31
-121.92,37.31
-121.93,37.3
-121.92,37.3
-121.92,37.3
-121.91,37.31
-121.91,37.31
-121.9,37.3
-121.91,37.3
-121.91,37.3
-121.91,37.3
-121.89,37.31
-121.88,37.31
-121.89,37.3
-121.89,37.3
-121.89,37.31
-121.9,37.3
-121.9,37.3
-121.88,37.3
-121.88,37.29
-121.89,37.3
-121.89,37.3
-121.89,37.29
-121.9,37.29
-121.9,37.29
-121.92,37.29
-121.91,37.29
-121.92,37.29
-121.91,37.29
-121.93,37.29
-121.92,37.29
-121.93,37.28
-121.93,37.28
-121.94,37.28
-121.94,37.28
-121.93,37.27
-121.94,37.27
-121.94,37.27
-121.94,37.26
-121.94,37.26
-121.95,37.26
-121.95,37.26
-121.94,37.25
-121.93,37.26
-121.92,37.26
-121.92,37.25
-121.91,37.25
-121.92,37.28
-121.92,37.27
-121.93,37.27
-121.93,37.27
-121.92,37.28
-121.92,37.27
-121.91,37.27
-121.91,37.28
-121.9,37.28
-121.9,37.27
-121.9,37.25
-121.9,37.25
-121.9,37.27
-121.9,37.26
-121.91,37.26
-121.91,37.26
-121.91,37.26
-121.89,37.25
-121.89,37.26
-121.88,37.26
-121.88,37.26
-121.88,37.26
-121.88,37.25
-121.89,37.25
-121.89,37.25
-121.89,37.29
-121.89,37.28
-121.9,37.28
-121.88,37.28
-121.89,37.28
-121.88,37.27
-121.88,37.27
-121.89,37.26
-121.89,37.27
-121.87,37.32
-121.87,37.32
-121.88,37.32
-121.88,37.32
-121.86,37.31
-121.87,37.3
-121.87,37.31
-121.87,37.3
-121.88,37.3
-121.86,37.32
-121.85,37.33
-121.84,37.32
-121.85,37.33
-121.85,37.33
-121.84,37.32
-121.84,37.32
-121.87,37.29
-121.87,37.28
-121.86,37.29
-121.85,37.28
-121.83,37.3
-121.85,37.3
-121.84,37.29
-121.84,37.29
-121.84,37.28
-121.83,37.31
-121.83,37.3
-121.81,37.29
-121.81,37.28
-121.82,37.28
-121.83,37.29
-121.83,37.29
-121.83,37.28
-121.83,37.28
-121.82,37.28
-121.83,37.29
-121.82,37.29
-121.83,37.32
-121.82,37.31
-121.82,37.31
-121.81,37.31
-121.81,37.31
-121.81,37.32
-121.82,37.32
-121.82,37.33
-121.83,37.32
-121.81,37.33
-121.8,37.34
-121.8,37.34
-121.79,37.34
-121.8,37.35
-121.78,37.34
-121.75,37.35
-121.77,37.33
-121.77,37.33
-121.78,37.34
-121.79,37.33
-121.79,37.33
-121.79,37.33
-121.78,37.33
-121.8,37.32
-121.8,37.32
-121.8,37.32
-121.79,37.32
-121.79,37.32
-121.76,37.33
-121.81,37.3
-121.81,37.31
-121.8,37.31
-121.8,37.3
-121.81,37.3
-121.8,37.31
-121.79,37.31
-121.78,37.31
-121.79,37.3
-121.76,37.28
-121.74,37.3
-121.78,37.31
-121.77,37.31
-121.76,37.29
-121.76,37.3
-121.75,37.3
-121.74,37.29
-121.75,37.29
-121.84,37.34
-121.84,37.33
-121.84,37.33
-121.83,37.32
-121.82,37.35
-121.82,37.34
-121.81,37.35
-121.81,37.35
-121.8,37.35
-121.8,37.35
-121.84,37.34
-121.83,37.33
-121.83,37.34
-121.83,37.34
-121.87,37.36
-121.86,37.35
-121.86,37.35
-121.85,37.34
-121.84,37.35
-121.85,37.35
-121.84,37.35
-121.86,37.37
-121.84,37.37
-121.85,37.36
-121.85,37.36
-121.85,37.36
-121.86,37.36
-121.84,37.38
-121.85,37.38
-121.84,37.39
-121.83,37.38
-121.84,37.38
-121.83,37.38
-121.83,37.37
-121.83,37.37
-121.84,37.37
-121.84,37.37
-121.82,37.37
-121.83,37.36
-121.83,37.36
-121.83,37.35
-121.82,37.37
-121.81,37.37
-121.82,37.36
-121.82,37.36
-121.82,37.37
-121.81,37.39
-121.82,37.39
-121.82,37.38
-121.81,37.38
-121.82,37.38
-121.81,37.37
-121.79,37.38
-121.81,37.36
-121.87,37.39
-121.87,37.39
-121.87,37.38
-121.87,37.38
-121.88,37.39
-121.87,37.41
-121.87,37.4
-121.86,37.4
-121.87,37.39
-121.86,37.39
-121.85,37.39
-121.82,37.42
-121.81,37.41
-121.84,37.4
-121.83,37.4
-121.9,37.4
-121.9,37.39
-121.9,37.37
-121.88,37.37
-121.87,37.38
-121.86,37.38
-121.89,37.39
-121.88,37.4
-121.89,37.38
-121.88,37.37
-121.86,37.4
-121.86,37.4
-121.85,37.41
-121.85,37.4
-121.86,37.41
-121.85,37.41
-121.86,37.41
-121.86,37.41
-121.86,37.41
-121.9,37.44
-121.9,37.44
-121.9,37.44
-121.89,37.44
-121.88,37.43
-121.88,37.43
-121.87,37.43
-121.85,37.44
-121.87,37.42
-121.87,37.41
-121.88,37.41
-121.86,37.42
-121.87,37.42
-121.88,37.44
-121.88,37.44
-121.88,37.44
-121.88,37.44
-121.89,37.46
-121.88,37.46
-121.89,37.45
-121.88,37.44
-121.87,37.46
-121.9,37.46
-121.91,37.46
-121.9,37.45
-121.9,37.45
-121.91,37.42
-121.9,37.41
-121.89,37.42
-121.92,37.45
-121.91,37.44
-121.91,37.44
-121.91,37.44
-121.91,37.43
-122.07,37.44
-121.96,37.43
-121.97,37.44
-121.99,37.4
-121.99,37.4
-121.99,37.39
-122.02,37.4
-122.01,37.4
-122,37.4
-122,37.4
-122,37.4
-122.01,37.4
-122,37.39
-121.96,37.41
-121.97,37.4
-121.96,37.39
-121.95,37.39
-121.95,37.38
-121.95,37.41
-121.94,37.42
-121.93,37.4
-121.91,37.36
-121.92,37.36
-121.95,37.37
-121.95,37.36
-121.95,37.36
-121.93,37.35
-121.93,37.34
-121.98,37.37
-121.98,37.36
-121.98,37.37
-121.99,37.37
-121.97,37.36
-121.97,37.36
-121.97,37.35
-121.96,37.36
-121.96,37.36
-121.97,37.35
-121.97,37.36
-121.98,37.36
-121.98,37.36
-121.98,37.36
-121.98,37.36
-121.99,37.36
-121.99,37.36
-121.99,37.36
-121.99,37.36
-121.98,37.35
-121.99,37.35
-121.99,37.35
-121.99,37.35
-121.98,37.35
-121.97,37.35
-121.98,37.34
-121.98,37.34
-121.99,37.34
-121.96,37.35
-121.97,37.34
-121.97,37.35
-121.96,37.35
-121.95,37.35
-121.94,37.35
-121.94,37.35
-121.95,37.35
-121.95,37.35
-121.95,37.35
-121.94,37.34
-121.94,37.34
-121.94,37.34
-121.94,37.33
-121.94,37.33
-121.94,37.34
-121.95,37.34
-121.95,37.33
-121.95,37.33
-121.96,37.33
-121.96,37.33
-121.96,37.34
-121.96,37.34
-121.96,37.34
-121.96,37.34
-121.96,37.34
-121.98,37.33
-121.98,37.33
-121.99,37.34
-121.97,37.33
-121.98,37.33
-121.98,37.33
-121.99,37.33
-121.99,37.33
-121.98,37.31
-121.99,37.3
-122,37.3
-121.98,37.32
-121.99,37.32
-121.98,37.31
-121.98,37.31
-121.99,37.31
-121.97,37.32
-121.96,37.32
-121.95,37.32
-121.95,37.32
-121.95,37.31
-121.96,37.31
-121.96,37.31
-121.97,37.31
-121.97,37.31
-121.97,37.3
-121.95,37.32
-121.94,37.31
-121.95,37.31
-121.94,37.3
-121.95,37.3
-121.94,37.3
-121.95,37.3
-121.96,37.3
-121.94,37.29
-121.94,37.29
-121.95,37.27
-121.95,37.28
-121.95,37.29
-121.95,37.29
-121.95,37.28
-121.98,37.3
-121.98,37.29
-121.98,37.29
-121.96,37.28
-121.97,37.28
-121.97,37.28
-121.98,37.28
-121.98,37.28
-121.98,37.28
-121.99,37.27
-121.99,37.29
-121.96,37.3
-121.97,37.3
-121.96,37.29
-121.97,37.29
-121.97,37.29
-121.99,37.27
-121.98,37.27
-121.98,37.27
-121.96,37.28
-121.96,37.27
-121.96,37.27
-121.97,37.26
-121.96,37.26
-121.95,37.25
-121.95,37.24
-121.95,37.24
-121.96,37.24
-121.96,37.25
-121.95,37.25
-121.93,37.25
-121.93,37.25
-121.92,37.25
-121.93,37.25
-121.94,37.24
-121.91,37.24
-121.91,37.24
-121.92,37.24
-121.94,37.24
-121.94,37.24
-121.93,37.24
-121.92,37.24
-121.91,37.23
-121.91,37.23
-121.93,37.22
-121.96,37.23
-121.97,37.23
-121.98,37.22
-121.96,37.22
-121.95,37.21
-121.97,37.24
-121.98,37.23
-122,37.23
-121.96,37.25
-121.97,37.25
-121.98,37.26
-121.99,37.27
-121.99,37.26
-121.98,37.25
-121.99,37.25
-121.97,37.25
-121.99,37.25
-121.98,37.24
-122,37.27
-122.01,37.27
-122.02,37.26
-122.02,37.26
-122.01,37.25
-121.99,37.26
-122.01,37.26
-122.03,37.25
-122.04,37.24
-122.02,37.24
-122.03,37.29
-122.02,37.29
-122.02,37.29
-122.01,37.29
-122.01,37.28
-122,37.28
-122,37.28
-122,37.28
-122.03,37.27
-122.03,37.28
-122.02,37.28
-122.01,37.27
-122.06,37.27
-122.04,37.29
-122.03,37.27
-122.04,37.26
-122.06,37.33
-122.06,37.32
-122.05,37.31
-122.05,37.31
-122.06,37.3
-122.07,37.33
-122.06,37.33
-122.07,37.31
-122.08,37.3
-122.08,37.31
-122.04,37.34
-122.06,37.34
-122.05,37.33
-122.04,37.33
-122.05,37.33
-122.04,37.33
-122.04,37.32
-122.04,37.31
-122.04,37.31
-122.04,37.3
-122.04,37.3
-122.03,37.31
-122.04,37.3
-122.01,37.3
-122.01,37.31
-122,37.31
-122,37.3
-122.03,37.31
-122.03,37.3
-122.03,37.3
-122.02,37.31
-122.02,37.31
-122.02,37.3
-122.02,37.3
-122.02,37.32
-122.02,37.31
-122.03,37.32
-122,37.32
-122.01,37.31
-122.01,37.32
-122,37.31
-122.02,37.33
-122.03,37.33
-122.03,37.34
-122.02,37.34
-122,37.33
-122.02,37.35
-122.02,37.35
-122.02,37.34
-122.02,37.34
-122.03,37.34
-122.03,37.35
-122.01,37.35
-122,37.35
-122,37.34
-122,37.34
-122.01,37.34
-122.05,37.35
-122.05,37.34
-122.05,37.34
-122.06,37.34
-122.04,37.35
-122.04,37.34
-122.03,37.35
-122.04,37.35
-122.04,37.34
-122.03,37.34
-122.04,37.34
-122.04,37.34
-122.05,37.37
-122.05,37.36
-122.05,37.36
-122.06,37.35
-122.06,37.36
-122.06,37.37
-122.04,37.37
-122.03,37.36
-122.04,37.35
-122.05,37.36
-122.04,37.36
-122.05,37.37
-122.03,37.36
-122.02,37.35
-122.02,37.35
-122.03,37.35
-122.03,37.37
-122.02,37.36
-122.02,37.36
-122.01,37.36
-122.02,37.36
-122.01,37.36
-122.01,37.36
-122.01,37.35
-122,37.36
-122,37.36
-122,37.36
-122,37.36
-122.03,37.37
-122.03,37.37
-122.03,37.37
-122.04,37.37
-122.04,37.37
-122.04,37.38
-122.03,37.38
-122.02,37.38
-122.01,37.38
-122.02,37.37
-122.01,37.37
-122.01,37.37
-122,37.37
-122.03,37.39
-122.02,37.38
-122.01,37.39
-122.01,37.39
-122,37.39
-122.03,37.39
-122.02,37.4
-122.01,37.39
-122.02,37.39
-122.04,37.39
-122.05,37.38
-122.05,37.38
-122.05,37.38
-122.06,37.38
-122.05,37.37
-122.05,37.39
-122.06,37.4
-122.06,37.39
-122.06,37.39
-122.06,37.38
-122.06,37.38
-122.06,37.37
-122.06,37.38
-122.07,37.39
-122.08,37.4
-122.07,37.4
-122.07,37.41
-122.07,37.4
-122.08,37.4
-122.08,37.4
-122.08,37.41
-122.09,37.4
-122.1,37.41
-122.09,37.41
-122.09,37.41
-122.09,37.41
-122.09,37.4
-122.09,37.4
-122.09,37.42
-122.11,37.41
-122.09,37.4
-122.1,37.4
-122.1,37.4
-122.1,37.4
-122.11,37.4
-122.11,37.4
-122.1,37.4
-122.08,37.4
-122.09,37.39
-122.09,37.39
-122.09,37.4
-122.08,37.39
-122.08,37.39
-122.08,37.39
-122.07,37.39
-122.07,37.39
-122.07,37.38
-122.08,37.39
-122.1,37.39
-122.1,37.39
-122.09,37.39
-122.09,37.39
-122.09,37.38
-122.09,37.38
-122.08,37.38
-122.08,37.38
-122.08,37.38
-122.08,37.38
-122.08,37.37
-122.09,37.37
-122.09,37.37
-122.08,37.38
-122.07,37.37
-122.07,37.37
-122.07,37.36
-122.06,37.36
-122.07,37.36
-122.08,37.36
-122.09,37.36
-122.09,37.36
-122.08,37.36
-122.06,37.35
-122.07,37.34
-122.07,37.34
-122.07,37.35
-122.07,37.35
-122.08,37.35
-122.07,37.34
-122.08,37.34
-122.08,37.34
-122.08,37.35
-122.1,37.38
-122.1,37.37
-122.1,37.37
-122.11,37.37
-122.11,37.38
-122.11,37.38
-122.11,37.37
-122.12,37.37
-122.11,37.4
-122.11,37.39
-122.1,37.39
-122.12,37.4
-122.12,37.39
-122.12,37.38
-122.12,37.4
-122.13,37.4
-122.13,37.41
-122.14,37.41
-122.14,37.42
-122.13,37.42
-122.12,37.41
-122.11,37.43
-122.11,37.43
-122.11,37.42
-122.11,37.41
-122.11,37.41
-122.12,37.42
-122.12,37.42
-122.13,37.43
-122.13,37.43
-122.12,37.43
-122.12,37.44
-122.13,37.44
-122.12,37.44
-122.11,37.44
-122.12,37.43
-122.13,37.45
-122.13,37.45
-122.13,37.45
-122.13,37.44
-122.13,37.44
-122.15,37.46
-122.16,37.45
-122.15,37.46
-122.14,37.45
-122.15,37.45
-122.14,37.45
-122.15,37.45
-122.16,37.45
-122.16,37.45
-122.16,37.45
-122.16,37.44
-122.15,37.44
-122.15,37.44
-122.15,37.44
-122.14,37.44
-122.14,37.43
-122.14,37.43
-122.14,37.43
-122.15,37.43
-122.15,37.42
-122.14,37.43
-122.15,37.43
-122.16,37.42
-122.15,37.41
-122.17,37.43
-122.15,37.41
-122.18,37.41
-122.13,37.39
-122.12,37.37
-122.11,37.36
-122.13,37.37
-122.14,37.38
-122.1,37.36
-122.1,37.36
-122.09,37.35
-122.09,37.35
-122.14,37.36
-122.15,37.35
-122.11,37.31
-122.12,37.29
-122.12,37.28
-122.08,37.24
-122.01,37.18
-121.98,37.16
-121.9,37.16
-121.93,37.13
-121.88,37.24
-121.9,37.24
-121.86,37.22
-121.86,37.23
-121.85,37.22
-121.89,37.21
-121.84,37.18
-121.87,37.22
-121.87,37.22
-121.86,37.21
-121.87,37.21
-121.83,37.23
-121.8,37.19
-121.84,37.21
-121.83,37.2
-121.83,37.21
-121.89,37.23
-121.89,37.23
-121.88,37.24
-121.87,37.23
-121.87,37.27
-121.87,37.27
-121.86,37.27
-121.87,37.27
-121.86,37.27
-121.77,37.23
-121.77,37.22
-121.77,37.22
-121.76,37.23
-121.84,37.25
-121.83,37.23
-121.84,37.24
-121.84,37.24
-121.85,37.24
-121.86,37.25
-121.83,37.28
-121.81,37.27
-121.8,37.27
-121.82,37.27
-121.81,37.27
-121.8,37.26
-121.8,37.26
-121.85,37.27
-121.84,37.27
-121.84,37.27
-121.83,37.27
-121.84,37.27
-121.83,37.27
-121.82,37.26
-121.83,37.26
-121.81,37.26
-121.81,37.26
-121.81,37.25
-121.81,37.25
-121.83,37.26
-121.82,37.25
-121.83,37.25
-121.87,37.26
-121.86,37.26
-121.87,37.26
-121.85,37.26
-121.85,37.26
-121.85,37.26
-121.84,37.26
-121.83,37.26
-121.84,37.25
-121.87,37.25
-121.85,37.25
-121.83,37.24
-121.81,37.24
-121.82,37.24
-121.82,37.25
-121.82,37.25
-121.81,37.25
-121.81,37.25
-121.82,37.23
-121.82,37.23
-121.81,37.23
-121.81,37.23
-121.81,37.23
-121.81,37.23
-121.78,37.24
-121.78,37.22
-121.78,37.23
-121.79,37.23
-121.79,37.23
-121.8,37.23
-121.8,37.23
-121.8,37.27
-121.8,37.26
-121.76,37.26
-121.77,37.24
-121.7,37.2
-121.74,37.19
-121.72,37.16
-121.75,37.11
-121.68,37
-121.61,37.15
-121.6,37.13
-121.64,37.15
-121.64,37.14
-121.63,37.12
-121.69,37.14
-121.66,37.13
-121.65,37.12
-121.66,37.11
-121.65,37.11
-121.63,37.1
-121.67,37.13
-121.56,37.08
-121.61,37.06
-121.6,37.09
-121.62,37.09
